Nearest_Atom,material_id_a,adsorbate_type_a,material_id_b,adsorbate_type_b,similarity,delta_G_OCHO,delta_G_H
La,CONTCAR-23_Sn_48-2_Bi_57,OCHO,CONTCAR-9_La_8,H,0.8541688330979416,-0.4031600000000236,0.3906299999999784
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-11_Ni_39,H,0.6756014721655128,-0.6243299999999959,-0.6637900000000149
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-12_La_11,H,0.422895420981418,-0.6243299999999959,0.8754200000000111
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-13_La_12,H,0.7352045038395031,-0.6243299999999959,0.894960000000017
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-14_La_13,H,0.3993557150772859,-0.6243299999999959,0.5593899999999986
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-15_Bi_57,H,0.49689330277596183,-0.6243299999999959,0.3928500000000009
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-17_Bi_59,H,0.6618607108550671,-0.6243299999999959,0.5203499999999986
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-19_Bi_61,H,0.9534422093928471,-0.6243299999999959,0.36885999999997476
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-1_La_0,H,0.6869161202172831,-0.6243299999999959,-0.07427000000002168
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-1_Sn_40,H,0.22968243652844345,-0.6243299999999959,0.2044200000000184
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-21_Bi_63,H,0.7388101981570893,-0.6243299999999959,0.5665599999999723
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-23_Bi_65,H,0.8028867151652022,-0.6243299999999959,0.631939999999977
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-24_Bi_66,H,0.6551557287903413,-0.6243299999999959,0.43803000000001713
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-25_Bi_67,H,0.5864630256192745,-0.6243299999999959,0.81641000000001
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-2_La_1,H,0.5693305530169716,-0.6243299999999959,0.6606500000000234
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-3_La_2,H,0.7646653155849559,-0.6243299999999959,-0.6646299999999973
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-4_La_3,H,0.30231566234886065,-0.6243299999999959,0.2154300000000172
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-4_Sn_44,H,0.4190621302018511,-0.6243299999999959,0.05142999999997311
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-5_Sn_45,H,0.7646653155849559,-0.6243299999999959,-0.6629899999999883
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-6_La_5,H,0.5719526016974983,-0.6243299999999959,-0.39776999999998885
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-7_La_6,H,0.47055988372357455,-0.6243299999999959,0.0440199999999801
La,CONTCAR-26_Sn_52-1_Bi_56,OCHO,CONTCAR-9_La_8,H,0.49689330277596183,-0.6243299999999959,0.3906299999999784
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-11_Ni_39,H,0.7097204332260354,-0.6520100000000281,-0.6637900000000149
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-12_La_11,H,0.4142636346732851,-0.6520100000000281,0.8754200000000111
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-13_La_12,H,0.6532469402967216,-0.6520100000000281,0.894960000000017
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-14_La_13,H,0.37299310917418466,-0.6520100000000281,0.5593899999999986
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-15_Bi_57,H,0.49306989525146117,-0.6520100000000281,0.3928500000000009
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-17_Bi_59,H,0.638162639525335,-0.6520100000000281,0.5203499999999986
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-19_Bi_61,H,0.9842889410184641,-0.6520100000000281,0.36885999999997476
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-1_La_0,H,0.7474426871539527,-0.6520100000000281,-0.07427000000002168
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-1_Sn_40,H,0.2720839842034041,-0.6520100000000281,0.2044200000000184
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-21_Bi_63,H,0.7515266353863959,-0.6520100000000281,0.5665599999999723
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-23_Bi_65,H,0.7857956717367416,-0.6520100000000281,0.631939999999977
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-24_Bi_66,H,0.6994128468724717,-0.6520100000000281,0.43803000000001713
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-25_Bi_67,H,0.5484067028145206,-0.6520100000000281,0.81641000000001
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-2_La_1,H,0.5057662640236669,-0.6520100000000281,0.6606500000000234
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-3_La_2,H,0.8008774499021546,-0.6520100000000281,-0.6646299999999973
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-4_La_3,H,0.30392265436156013,-0.6520100000000281,0.2154300000000172
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-4_Sn_44,H,0.4138468354793809,-0.6520100000000281,0.05142999999997311
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-5_Sn_45,H,0.8008774499021546,-0.6520100000000281,-0.6629899999999883
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-6_La_5,H,0.5899305950644693,-0.6520100000000281,-0.39776999999998885
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-7_La_6,H,0.5193521039089956,-0.6520100000000281,0.0440199999999801
La,CONTCAR-26_Sn_52-2_Bi_61,OCHO,CONTCAR-9_La_8,H,0.49306989525146117,-0.6520100000000281,0.3906299999999784
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-11_Ni_39,H,0.6571778723509871,-0.7275000000000301,-0.6637900000000149
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-12_La_11,H,0.31536182910251825,-0.7275000000000301,0.8754200000000111
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-13_La_12,H,0.7064171029764723,-0.7275000000000301,0.894960000000017
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-14_La_13,H,0.507228646515428,-0.7275000000000301,0.5593899999999986
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-15_Bi_57,H,0.42520564715382114,-0.7275000000000301,0.3928500000000009
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-17_Bi_59,H,0.49947652702726986,-0.7275000000000301,0.5203499999999986
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-19_Bi_61,H,0.9006391456633108,-0.7275000000000301,0.36885999999997476
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-1_La_0,H,0.6368577533654365,-0.7275000000000301,-0.07427000000002168
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-1_Sn_40,H,0.24858202272375754,-0.7275000000000301,0.2044200000000184
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-21_Bi_63,H,0.659740964658055,-0.7275000000000301,0.5665599999999723
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-23_Bi_65,H,0.8068337863252902,-0.7275000000000301,0.631939999999977
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-24_Bi_66,H,0.480324072748801,-0.7275000000000301,0.43803000000001713
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-25_Bi_67,H,0.7297149011103167,-0.7275000000000301,0.81641000000001
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-2_La_1,H,0.5414316137358529,-0.7275000000000301,0.6606500000000234
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-3_La_2,H,0.7464033572454009,-0.7275000000000301,-0.6646299999999973
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-4_La_3,H,0.3157416299104229,-0.7275000000000301,0.2154300000000172
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-4_Sn_44,H,0.2895080115397259,-0.7275000000000301,0.05142999999997311
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-5_Sn_45,H,0.7464033572454009,-0.7275000000000301,-0.6629899999999883
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-6_La_5,H,0.5001592989687527,-0.7275000000000301,-0.39776999999998885
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-7_La_6,H,0.31705333503090916,-0.7275000000000301,0.0440199999999801
La,CONTCAR-29_Bi_55-1_Bi_56,OCHO,CONTCAR-9_La_8,H,0.42520564715382114,-0.7275000000000301,0.3906299999999784
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-11_Ni_39,H,0.505351573925143,-1.027690000000017,-0.6637900000000149
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-12_La_11,H,-0.15792043493607122,-1.027690000000017,0.8754200000000111
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-13_La_12,H,0.4806115723122222,-1.027690000000017,0.894960000000017
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-14_La_13,H,0.8878486098441167,-1.027690000000017,0.5593899999999986
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-15_Bi_57,H,0.5825551306146827,-1.027690000000017,0.3928500000000009
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-17_Bi_59,H,-0.06348090130492447,-1.027690000000017,0.5203499999999986
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-19_Bi_61,H,0.27378552243133614,-1.027690000000017,0.36885999999997476
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-1_La_0,H,0.29840388034490317,-1.027690000000017,-0.07427000000002168
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-1_Sn_40,H,0.03695615193765741,-1.027690000000017,0.2044200000000184
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-21_Bi_63,H,0.23999795985652517,-1.027690000000017,0.5665599999999723
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-23_Bi_65,H,0.1972622965383344,-1.027690000000017,0.631939999999977
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-24_Bi_66,H,0.14295495044769452,-1.027690000000017,0.43803000000001713
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-25_Bi_67,H,0.688237509866592,-1.027690000000017,0.81641000000001
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-2_La_1,H,0.3506931296274414,-1.027690000000017,0.6606500000000234
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-3_La_2,H,0.45789227494878865,-1.027690000000017,-0.6646299999999973
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-4_La_3,H,0.23223471649526184,-1.027690000000017,0.2154300000000172
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-4_Sn_44,H,-0.2075259508741078,-1.027690000000017,0.05142999999997311
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-5_Sn_45,H,0.45789227494878865,-1.027690000000017,-0.6629899999999883
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-6_La_5,H,-0.20300748291929188,-1.027690000000017,-0.39776999999998885
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-7_La_6,H,0.11369268756239675,-1.027690000000017,0.0440199999999801
La,CONTCAR-29_Bi_55-2_Bi_64,OCHO,CONTCAR-9_La_8,H,0.5825551306146827,-1.027690000000017,0.3906299999999784
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-11_Ni_39,H,0.4304946796527275,-1.304690000000003,-0.6637900000000149
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-12_La_11,H,0.6672174074375994,-1.304690000000003,0.8754200000000111
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-13_La_12,H,0.786298266332579,-1.304690000000003,0.894960000000017
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-14_La_13,H,0.26315587282444125,-1.304690000000003,0.5593899999999986
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-15_Bi_57,H,0.40411401968984917,-1.304690000000003,0.3928500000000009
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-17_Bi_59,H,0.6894859144587053,-1.304690000000003,0.5203499999999986
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-19_Bi_61,H,0.5469456619549742,-1.304690000000003,0.36885999999997476
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-1_La_0,H,0.5214765504353553,-1.304690000000003,-0.07427000000002168
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-1_Sn_40,H,0.5356482249871687,-1.304690000000003,0.2044200000000184
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-21_Bi_63,H,0.5108047173302175,-1.304690000000003,0.5665599999999723
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-23_Bi_65,H,0.7631527473898811,-1.304690000000003,0.631939999999977
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-24_Bi_66,H,0.2159750734371402,-1.304690000000003,0.43803000000001713
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-25_Bi_67,H,0.36033782166764833,-1.304690000000003,0.81641000000001
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-2_La_1,H,0.9380738066334892,-1.304690000000003,0.6606500000000234
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-3_La_2,H,0.39006544827490036,-1.304690000000003,-0.6646299999999973
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-4_La_3,H,0.35089664331819403,-1.304690000000003,0.2154300000000172
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-4_Sn_44,H,0.7314887906882902,-1.304690000000003,0.05142999999997311
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-5_Sn_45,H,0.39006544827490036,-1.304690000000003,-0.6629899999999883
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-6_La_5,H,0.4983098337682437,-1.304690000000003,-0.39776999999998885
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-7_La_6,H,0.4116066390951102,-1.304690000000003,0.0440199999999801
La,CONTCAR-2_La_1-1_Bi_63,OCHO,CONTCAR-9_La_8,H,0.40411401968984917,-1.304690000000003,0.3906299999999784
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-11_Ni_39,H,0.34000351104372256,-0.8902400000000154,-0.6637900000000149
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-12_La_11,H,0.630384318456943,-0.8902400000000154,0.8754200000000111
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-13_La_12,H,0.6066399119179217,-0.8902400000000154,0.894960000000017
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-14_La_13,H,0.16754667640804705,-0.8902400000000154,0.5593899999999986
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-15_Bi_57,H,0.24286975325648022,-0.8902400000000154,0.3928500000000009
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-17_Bi_59,H,0.5960867600764761,-0.8902400000000154,0.5203499999999986
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-19_Bi_61,H,0.4616409798235237,-0.8902400000000154,0.36885999999997476
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-1_La_0,H,0.4315426701977789,-0.8902400000000154,-0.07427000000002168
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-1_Sn_40,H,0.6385094645594235,-0.8902400000000154,0.2044200000000184
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-21_Bi_63,H,0.39957961424315075,-0.8902400000000154,0.5665599999999723
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-23_Bi_65,H,0.7365657524692082,-0.8902400000000154,0.631939999999977
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-24_Bi_66,H,0.06223767082989826,-0.8902400000000154,0.43803000000001713
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-25_Bi_67,H,0.32740061997772096,-0.8902400000000154,0.81641000000001
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-2_La_1,H,0.8364865681430005,-0.8902400000000154,0.6606500000000234
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-3_La_2,H,0.30807261557168336,-0.8902400000000154,-0.6646299999999973
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-4_La_3,H,0.37408317888392956,-0.8902400000000154,0.2154300000000172
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-4_Sn_44,H,0.741831137203016,-0.8902400000000154,0.05142999999997311
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-5_Sn_45,H,0.30807261557168336,-0.8902400000000154,-0.6629899999999883
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-6_La_5,H,0.524133376455101,-0.8902400000000154,-0.39776999999998885
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-7_La_6,H,0.3175551525284779,-0.8902400000000154,0.0440199999999801
La,CONTCAR-2_La_1-2_Bi_65,OCHO,CONTCAR-9_La_8,H,0.24286975325648022,-0.8902400000000154,0.3906299999999784
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-11_Ni_39,H,0.5396607586280728,-0.8029500000000195,-0.6637900000000149
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-12_La_11,H,0.38404904619208324,-0.8029500000000195,0.8754200000000111
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-13_La_12,H,0.34617760289825295,-0.8029500000000195,0.894960000000017
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-14_La_13,H,0.11284207600670272,-0.8029500000000195,0.5593899999999986
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-15_Bi_57,H,0.44317336148377773,-0.8029500000000195,0.3928500000000009
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-17_Bi_59,H,0.5855002824508727,-0.8029500000000195,0.5203499999999986
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-19_Bi_61,H,0.7166693242607822,-0.8029500000000195,0.36885999999997476
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-1_La_0,H,0.6500177343177067,-0.8029500000000195,-0.07427000000002168
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-1_Sn_40,H,0.5642422884045476,-0.8029500000000195,0.2044200000000184
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-21_Bi_63,H,0.72969253504534,-0.8029500000000195,0.5665599999999723
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-23_Bi_65,H,0.6845483135527598,-0.8029500000000195,0.631939999999977
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-24_Bi_66,H,0.6374959497858343,-0.8029500000000195,0.43803000000001713
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-25_Bi_67,H,0.32284429572925016,-0.8029500000000195,0.81641000000001
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-2_La_1,H,0.33288107587086624,-0.8029500000000195,0.6606500000000234
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-3_La_2,H,0.6385630178374311,-0.8029500000000195,-0.6646299999999973
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-4_La_3,H,0.7033337333967644,-0.8029500000000195,0.2154300000000172
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-4_Sn_44,H,0.5726007072897183,-0.8029500000000195,0.05142999999997311
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-5_Sn_45,H,0.6385630178374311,-0.8029500000000195,-0.6629899999999883
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-6_La_5,H,0.83671653115737,-0.8029500000000195,-0.39776999999998885
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-7_La_6,H,0.7071245177598073,-0.8029500000000195,0.0440199999999801
La,CONTCAR-2_La_1-3_Sn_50,OCHO,CONTCAR-9_La_8,H,0.44317336148377773,-0.8029500000000195,0.3906299999999784
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-11_Ni_39,H,0.5743556803853433,-0.6648400000000362,-0.6637900000000149
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-12_La_11,H,0.2634456065291436,-0.6648400000000362,0.8754200000000111
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-13_La_12,H,0.483026263626159,-0.6648400000000362,0.894960000000017
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-14_La_13,H,0.6693047922357365,-0.6648400000000362,0.5593899999999986
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-15_Bi_57,H,0.9358332220649713,-0.6648400000000362,0.3928500000000009
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-17_Bi_59,H,0.3742790507700801,-0.6648400000000362,0.5203499999999986
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-19_Bi_61,H,0.45237158877268907,-0.6648400000000362,0.36885999999997476
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-1_La_0,H,0.7259240744445201,-0.6648400000000362,-0.07427000000002168
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-1_Sn_40,H,0.28978716356820755,-0.6648400000000362,0.2044200000000184
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-21_Bi_63,H,0.5224312045597022,-0.6648400000000362,0.5665599999999723
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-23_Bi_65,H,0.40471185246228125,-0.6648400000000362,0.631939999999977
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-24_Bi_66,H,0.6690299806187123,-0.6648400000000362,0.43803000000001713
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-25_Bi_67,H,0.3963458879647012,-0.6648400000000362,0.81641000000001
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-2_La_1,H,0.4990437627878609,-0.6648400000000362,0.6606500000000234
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-3_La_2,H,0.5283309409599695,-0.6648400000000362,-0.6646299999999973
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-4_La_3,H,0.4666988676219544,-0.6648400000000362,0.2154300000000172
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-4_Sn_44,H,0.2476259358989328,-0.6648400000000362,0.05142999999997311
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-5_Sn_45,H,0.5283309409599695,-0.6648400000000362,-0.6629899999999883
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-6_La_5,H,0.16777164901315703,-0.6648400000000362,-0.39776999999998885
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-7_La_6,H,0.726820554460682,-0.6648400000000362,0.0440199999999801
La,CONTCAR-31_Bi_57-1_Bi_59,OCHO,CONTCAR-9_La_8,H,0.9358332220649713,-0.6648400000000362,0.3906299999999784
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-11_Ni_39,H,0.46569178976654374,-0.785149999999997,-0.6637900000000149
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-12_La_11,H,0.3274650567928633,-0.785149999999997,0.8754200000000111
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-13_La_12,H,0.4574669557574337,-0.785149999999997,0.894960000000017
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-14_La_13,H,0.4668241856786146,-0.785149999999997,0.5593899999999986
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-15_Bi_57,H,0.8682064599746628,-0.785149999999997,0.3928500000000009
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-17_Bi_59,H,0.47718627912293465,-0.785149999999997,0.5203499999999986
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-19_Bi_61,H,0.39553912106237893,-0.785149999999997,0.36885999999997476
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-1_La_0,H,0.5809904047324554,-0.785149999999997,-0.07427000000002168
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-1_Sn_40,H,0.0758239593374416,-0.785149999999997,0.2044200000000184
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-21_Bi_63,H,0.55211143443483,-0.785149999999997,0.5665599999999723
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-23_Bi_65,H,0.3057691323054295,-0.785149999999997,0.631939999999977
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-24_Bi_66,H,0.7680408480975198,-0.785149999999997,0.43803000000001713
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-25_Bi_67,H,0.10122580509228439,-0.785149999999997,0.81641000000001
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-2_La_1,H,0.377511680998022,-0.785149999999997,0.6606500000000234
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-3_La_2,H,0.4219570770996791,-0.785149999999997,-0.6646299999999973
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-4_La_3,H,0.3346782277312294,-0.785149999999997,0.2154300000000172
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-4_Sn_44,H,0.25486990378287894,-0.785149999999997,0.05142999999997311
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-5_Sn_45,H,0.4219570770996791,-0.785149999999997,-0.6629899999999883
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-6_La_5,H,0.26995009510867635,-0.785149999999997,-0.39776999999998885
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-7_La_6,H,0.7308231357545742,-0.785149999999997,0.0440199999999801
La,CONTCAR-31_Bi_57-2_Bi_66,OCHO,CONTCAR-9_La_8,H,0.8682064599746628,-0.785149999999997,0.3906299999999784
