Nearest_Atom,material_id_a,adsorbate_type_a,material_id_b,adsorbate_type_b,similarity,delta_G_OCHO,delta_G_COOH
La,CONTCAR-11_La_12-5_Bi_62,OCHO,CONTCAR-25_Bi_67,COOH,0.5595199146713157,-1.053470000000014,0.9011699999999467
La,CONTCAR-11_La_12-5_Bi_62,OCHO,CONTCAR-8_Sn_50,COOH,0.24105182321476978,-1.053470000000014,0.1571299999999627
La,CONTCAR-11_La_12-6_Ni_39,OCHO,CONTCAR-15_Bi_57,COOH,0.41808858103415875,-0.7599700000000195,0.5663299999999611
La,CONTCAR-11_La_12-6_Ni_39,OCHO,CONTCAR-17_Bi_59,COOH,0.4763980997655867,-0.7599700000000195,0.2918099999999657
La,CONTCAR-11_La_12-6_Ni_39,OCHO,CONTCAR-1_La_0,COOH,0.5446632748299854,-0.7599700000000195,0.1866199999999725
La,CONTCAR-11_La_12-6_Ni_39,OCHO,CONTCAR-25_Bi_67,COOH,0.39788798819629256,-0.7599700000000195,0.9011699999999467
La,CONTCAR-11_La_12-6_Ni_39,OCHO,CONTCAR-8_Sn_50,COOH,0.4519525626973975,-0.7599700000000195,0.1571299999999627
La,CONTCAR-11_La_12-7_Bi_55,OCHO,CONTCAR-15_Bi_57,COOH,0.38217931687059503,-1.026670000000034,0.5663299999999611
La,CONTCAR-11_La_12-7_Bi_55,OCHO,CONTCAR-17_Bi_59,COOH,0.4587103224073673,-1.026670000000034,0.2918099999999657
La,CONTCAR-11_La_12-7_Bi_55,OCHO,CONTCAR-1_La_0,COOH,0.6099104590370686,-1.026670000000034,0.1866199999999725
La,CONTCAR-11_La_12-7_Bi_55,OCHO,CONTCAR-25_Bi_67,COOH,0.6393707638257072,-1.026670000000034,0.9011699999999467
La,CONTCAR-11_La_12-7_Bi_55,OCHO,CONTCAR-8_Sn_50,COOH,0.5732893839447857,-1.026670000000034,0.1571299999999627
La,CONTCAR-12_La_13-1_Bi_62,OCHO,CONTCAR-15_Bi_57,COOH,0.33196310501865645,-1.456709999999997,0.5663299999999611
La,CONTCAR-12_La_13-1_Bi_62,OCHO,CONTCAR-17_Bi_59,COOH,0.294616824135356,-1.456709999999997,0.2918099999999657
La,CONTCAR-12_La_13-1_Bi_62,OCHO,CONTCAR-1_La_0,COOH,0.5763385199787994,-1.456709999999997,0.1866199999999725
