structure_id,n_surface,n_bulk,r_thr,r_max,center_x,center_y,center_z,alpha_Bi__bulk,alpha_Bi__surface,alpha_Co__bulk,alpha_Co__surface,alpha_La__bulk,alpha_La__surface,alpha_Ni__bulk,alpha_Ni__surface,alpha_Sn__bulk,alpha_Sn__surface
324.optdone,59,9,3.486211237917931,6.972422475835862,22.63249250471455,22.317726500473047,22.50083568959017,-0.0793650793650793,0.012106537530266248,-1.324786324786325,0.2020860495436766,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,1.0,-0.15254237288135597
325.optdone,53,15,3.796524829147514,7.593049658295028,22.465357204491966,22.597801744890013,22.17983685838251,0.35238095238095235,-0.09973045822102433,-0.7435897435897436,0.2104499274310595,0.6761904761904762,-0.1913746630727764,-0.394871794871795,0.11175616835994195,0.02857142857142847,-0.008086253369272267
326.optdone,61,7,3.425726999330248,6.851453998660496,22.483140169351994,22.108336493303078,22.35759638314869,-1.0816326530612246,0.1241217798594847,0.25274725274725274,-0.02900378310214391,0.30612244897959184,-0.03512880562060894,-0.4945054945054945,0.05674653215636816,1.0,-0.11475409836065587
327.optdone,60,8,3.407609453514576,6.815218907029152,22.45225465992659,22.446984404359153,22.387984638921626,0.3928571428571428,-0.05238095238095242,1.0,-0.13333333333333353,-0.8214285714285716,0.10952380952380958,0.34615384615384615,-0.04615384615384621,-0.8214285714285716,0.10952380952380958
328.optdone,59,9,3.5216712619071036,7.043342523814207,22.541351505449462,22.106714303926356,21.958200745276017,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,0.46031746031746035,-0.07021791767554486,-0.16239316239316248,0.024771838331160256,-0.6190476190476191,0.09443099273607747
329.optdone,59,9,3.4491692375319962,6.8983384750639924,22.454442011780884,22.76665191529116,22.339441510638686,-0.6190476190476191,0.09443099273607747,1.0,-0.15254237288135597,1.0,-0.15254237288135597,-0.16239316239316248,0.024771838331160256,-1.1587301587301586,0.17675544794188858
33.optdone,60,8,3.46348695705769,6.92697391411538,22.209839100213987,22.029445929199916,22.305178396270943,0.3928571428571428,-0.05238095238095242,1.0,-0.13333333333333353,-2.035714285714286,0.27142857142857146,-0.3076923076923077,0.04102564102564099,1.0,-0.1333333333333333
330.optdone,48,20,3.9059085406346106,7.811817081269221,21.962333806833307,22.205876458551717,22.603768264730803,0.7571428571428571,-0.31547619047619047,-0.8307692307692307,0.34615384615384615,0.27142857142857146,-0.11309523809523814,-0.5692307692307692,0.23717948717948711,0.27142857142857146,-0.11309523809523814
331.optdone,57,11,3.5257848999406862,7.0515697998813724,22.569611458253075,22.261705747566843,22.178820331044054,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.5584415584415584,-0.10776942355889729,-0.4265734265734267,0.08232118758434548,-0.3246753246753247,0.06265664160401008
332.optdone,53,15,3.8083824175135987,7.6167648350271975,22.51495616525451,22.65382983310886,22.499503032809173,1.0,-0.28301886792452824,-0.394871794871795,0.11175616835994195,-0.2952380952380953,0.08355795148247969,-1.0923076923076924,0.30914368650217705,0.6761904761904762,-0.1913746630727764
333.optdone,56,12,3.5891236102019577,7.178247220403915,22.50205478225297,22.394145861508537,22.416222449925428,0.5952380952380952,-0.12755102040816335,0.5641025641025641,-0.1208791208791209,0.5952380952380952,-0.12755102040816335,-0.7435897435897436,0.15934065934065922,-1.0238095238095242,0.21938775510204067
334.optdone,58,10,3.637823993760089,7.275647987520178,22.25917413784935,22.27628389618509,22.169357011702285,0.5142857142857142,-0.08866995073891637,0.4769230769230769,-0.08222811671087538,-0.9428571428571431,0.16256157635467972,-0.5692307692307692,0.09814323607427045,0.5142857142857142,-0.08866995073891637
335.optdone,60,8,3.5008865715612947,7.001773143122589,22.297799450623923,22.355663315561788,22.212057666440497,0.3928571428571428,-0.05238095238095242,0.34615384615384615,-0.04615384615384621,-0.8214285714285716,0.10952380952380958,0.34615384615384615,-0.04615384615384621,-0.2142857142857144,0.02857142857142847
336.optdone,56,12,3.779441073791381,7.558882147582762,22.524850853094087,22.51753744004966,22.458937129979198,-0.2142857142857144,0.04591836734693877,-0.7435897435897436,0.15934065934065922,0.5952380952380952,-0.12755102040816335,0.1282051282051282,-0.027472527472527597,0.19047619047619047,-0.04081632653061229
337.optdone,54,14,3.5274914813861433,7.054982962772287,22.281371280028218,22.317113999009806,22.357745229453624,0.653061224489796,-0.1693121693121693,-0.8681318681318684,0.225071225071225,0.30612244897959184,-0.0793650793650793,-0.8681318681318684,0.225071225071225,0.653061224489796,-0.1693121693121693
339.optdone,59,9,3.470163061104698,6.940326122209396,22.0803886502945,22.151742318838203,22.279017965824377,-1.1587301587301586,0.17675544794188858,1.0,-0.15254237288135597,0.46031746031746035,-0.07021791767554486,-0.16239316239316248,0.024771838331160256,-0.0793650793650793,0.012106537530266248
34.optdone,55,13,3.6151275963210305,7.230255192642061,22.43399297944652,22.354750749393055,22.45094506876321,1.0,-0.23636363636363633,-1.0118343195266273,0.2391608391608392,-0.49450549450549475,0.11688311688311681,-0.609467455621302,0.14405594405594402,1.0,-0.23636363636363633
340.optdone,57,11,3.5995530866507415,7.199106173301483,22.371510482572376,22.210685463441166,22.45395533809323,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552,-0.4265734265734267,0.08232118758434548,0.11688311688311681,-0.022556390977443552
341.optdone,59,9,3.727633489368161,7.455266978736322,22.561054776900452,22.203673610270915,21.955447306841528,-1.1587301587301586,0.17675544794188858,-0.16239316239316248,0.024771838331160256,0.46031746031746035,-0.07021791767554486,-0.16239316239316248,0.024771838331160256,1.0,-0.15254237288135597
342.optdone,60,8,3.493308943718052,6.986617887436104,22.50260204366305,22.227398553403134,22.473980591555218,-0.2142857142857144,0.02857142857142847,-0.3076923076923077,0.04102564102564099,-0.2142857142857144,0.02857142857142847,1.0,-0.13333333333333353,-0.2142857142857144,0.02857142857142847
345.optdone,53,15,3.7444316943424876,7.488863388684975,22.69918700716409,22.46860865804532,22.504839211110912,0.35238095238095235,-0.09973045822102433,-0.04615384615384621,0.013062409288824295,0.6761904761904762,-0.1913746630727764,-0.7435897435897436,0.2104499274310595,-0.2952380952380953,0.08355795148247969
346.optdone,55,13,3.5905926133717605,7.181185226743521,22.171014653369372,22.579228158848668,22.85395307988904,0.6263736263736264,-0.148051948051948,-0.609467455621302,0.14405594405594402,0.2527472527472526,-0.05974025974025965,-1.0118343195266273,0.2391608391608392,0.6263736263736264,-0.148051948051948
347.optdone,52,16,3.6372458924694735,7.274491784938947,22.246616898122284,22.55726031979852,22.53711833195919,0.3928571428571428,-0.1208791208791209,-1.2884615384615388,0.39644970414201175,1.0,-0.3076923076923077,-0.3076923076923077,0.09467455621301768,0.08928571428571419,-0.027472527472527597
348.optdone,60,8,3.367002930734482,6.734005861468964,22.555029891983548,22.34527560842704,22.46662878291586,-0.2142857142857144,0.02857142857142847,0.34615384615384615,-0.04615384615384621,-0.2142857142857144,0.02857142857142847,0.34615384615384615,-0.04615384615384621,-0.2142857142857144,0.02857142857142847
349.optdone,58,10,3.562823057982202,7.125646115964404,22.468091243400192,22.248199708177864,22.222320424492388,0.02857142857142847,-0.0049261083743843415,0.4769230769230769,-0.08222811671087538,0.5142857142857142,-0.08866995073891637,-0.5692307692307692,0.09814323607427045,-0.4571428571428571,0.0788177339901478
35.optdone,49,19,3.9521283214302345,7.904256642860469,22.1775036911292,21.98709863297578,21.96655441932184,0.7443609022556391,-0.28862973760932964,-0.6518218623481782,0.25274725274725274,0.4887218045112782,-0.18950437317784252,-0.9271255060728745,0.35949764521193095,0.23308270676691734,-0.09037900874635563
350.optdone,57,11,3.4549731230292213,6.909946246058443,22.479246534751724,22.39138326092487,22.06390060188782,0.11688311688311681,-0.022556390977443552,-0.4265734265734267,0.08232118758434548,-0.3246753246753247,0.06265664160401008,0.5244755244755244,-0.10121457489878538,0.11688311688311681,-0.022556390977443552
351.optdone,51,17,3.8449872451280127,7.689974490256025,22.499651649859103,22.325862313511987,22.099778389582347,0.7142857142857143,-0.23809523809523814,-0.23076923076923084,0.07692307692307676,0.1428571428571428,-0.04761904761904767,-1.7692307692307696,0.5897435897435896,1.0,-0.3333333333333335
352.optdone,58,10,3.601431429004988,7.202862858009976,22.337454817934326,22.090424176107227,22.138202576945904,0.02857142857142847,-0.0049261083743843415,0.4769230769230769,-0.08222811671087538,-0.4571428571428571,0.0788177339901478,-1.0923076923076924,0.18832891246684347,1.0,-0.1724137931034484
353.optdone,60,8,3.4758167814561918,6.9516335629123835,22.675541945024612,22.380066721059606,22.660499280497525,-0.2142857142857144,0.02857142857142847,0.34615384615384615,-0.04615384615384621,0.3928571428571428,-0.05238095238095242,-0.3076923076923077,0.04102564102564099,-0.2142857142857144,0.02857142857142847
355.optdone,56,12,3.6062704573332454,7.212540914666491,22.40926998071835,22.46942443282384,22.364948434483534,0.19047619047619047,-0.04081632653061229,-0.7435897435897436,0.15934065934065922,0.5952380952380952,-0.12755102040816335,0.1282051282051282,-0.027472527472527597,-0.2142857142857144,0.04591836734693877
356.optdone,61,7,3.616845405319986,7.233690810639972,22.663133348500878,22.23206854297933,22.46183650508261,0.30612244897959184,-0.03512880562060894,-0.4945054945054945,0.05674653215636816,-1.0816326530612246,0.1241217798594847,1.0,-0.11475409836065564,0.30612244897959184,-0.03512880562060894
357.optdone,58,10,3.6423130933595873,7.284626186719175,22.27546483112403,22.34492116315543,22.58609276690053,-0.4571428571428571,0.0788177339901478,-0.04615384615384621,0.007957559681697646,0.02857142857142847,-0.0049261083743843415,0.4769230769230769,-0.08222811671087538,0.02857142857142847,-0.0049261083743843415
358.optdone,56,12,3.543655366260634,7.087310732521268,22.137013670324578,22.247750757197476,22.216482357235478,0.5952380952380952,-0.12755102040816335,0.1282051282051282,-0.027472527472527597,0.19047619047619047,-0.04081632653061229,-0.7435897435897436,0.15934065934065922,-0.2142857142857144,0.04591836734693877
359.optdone,57,11,3.443706066540655,6.88741213308131,22.316891699762483,22.384181637083028,22.071613691129404,-0.3246753246753247,0.06265664160401008,-0.9020979020979023,0.1740890688259109,0.5584415584415584,-0.10776942355889729,0.5244755244755244,-0.10121457489878538,0.11688311688311681,-0.022556390977443552
36.optdone,58,10,3.394915429852936,6.789830859705872,22.48077459649723,22.311925025045927,22.081148979048603,0.02857142857142847,-0.0049261083743843415,1.0,-0.1724137931034484,0.02857142857142847,-0.0049261083743843415,-0.5692307692307692,0.09814323607427045,-0.4571428571428571,0.0788177339901478
360.optdone,58,10,3.393884691269076,6.787769382538152,22.125052842017354,22.01710423779444,22.3396197061324,0.5142857142857142,-0.08866995073891637,-0.04615384615384621,0.007957559681697646,0.02857142857142847,-0.0049261083743843415,-0.04615384615384621,0.007957559681697646,-0.4571428571428571,0.0788177339901478
361.optdone,60,8,3.56610919373201,7.13221838746402,22.34719250555493,22.37623029748389,22.76204384627982,-0.2142857142857144,0.02857142857142847,0.34615384615384615,-0.04615384615384621,-1.4285714285714288,0.19047619047619047,0.34615384615384615,-0.04615384615384621,1.0,-0.1333333333333333
362.optdone,60,8,3.6490882772782873,7.298176554556575,22.046380564485897,22.715055776728857,22.50625982860566,0.3928571428571428,-0.05238095238095242,0.34615384615384615,-0.04615384615384621,-0.8214285714285716,0.10952380952380958,-0.3076923076923077,0.04102564102564099,0.3928571428571428,-0.05238095238095242
363.optdone,57,11,3.7294237080946795,7.458847416189359,22.719456875616014,22.255793078108187,21.90593039076004,-0.3246753246753247,0.06265664160401008,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552,-0.4265734265734267,0.08232118758434548,0.5584415584415584,-0.10776942355889729
365.optdone,51,17,3.831196884615734,7.662393769231468,22.300880752851317,22.61425862455186,22.215850661678992,0.7142857142857143,-0.23809523809523814,-0.23076923076923084,0.07692307692307676,0.7142857142857143,-0.23809523809523814,-1.1538461538461537,0.3846153846153846,-0.1428571428571428,0.04761904761904756
366.optdone,56,12,3.5434610787204885,7.086922157440977,22.53392836747594,22.42628631222375,22.843128366164724,-0.2142857142857144,0.04591836734693877,-0.3076923076923077,0.06593406593406581,0.19047619047619047,-0.04081632653061229,-0.7435897435897436,0.15934065934065922,1.0,-0.2142857142857144
367.optdone,60,8,3.6275232313549264,7.255046462709853,22.691204848200677,22.474266044221565,23.013702126971413,0.3928571428571428,-0.05238095238095242,-0.9615384615384617,0.1282051282051282,-0.8214285714285716,0.10952380952380958,0.34615384615384615,-0.04615384615384621,1.0,-0.1333333333333333
368.optdone,54,14,3.878311891355745,7.75662378271149,22.735568901039574,22.57621245502539,22.24320572740807,1.0,-0.2592592592592593,0.6263736263736264,-0.16239316239316248,-0.04081632653061229,0.010582010582010581,-1.6153846153846154,0.41880341880341876,-0.04081632653061229,0.010582010582010581
369.optdone,59,9,3.5656280163829672,7.1312560327659344,22.157658295089192,22.129942473165308,22.031625449831694,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,-0.0793650793650793,0.012106537530266248,-0.7435897435897436,0.11342894393741854,-0.0793650793650793,0.012106537530266248
370.optdone,53,15,3.931742642041037,7.863485284082074,22.367356496119605,22.60951813427133,22.64628649915073,0.35238095238095235,-0.09973045822102433,-1.4410256410256412,0.4078374455732946,0.6761904761904762,-0.1913746630727764,-0.04615384615384621,0.013062409288824295,0.35238095238095235,-0.09973045822102433
371.optdone,53,15,3.7384856469329404,7.476971293865881,22.792267248503933,22.568073613666176,22.083291664844594,0.6761904761904762,-0.1913746630727764,0.3025641025641025,-0.08563134978229336,0.35238095238095235,-0.09973045822102433,-1.78974358974359,0.5065312046444121,0.35238095238095235,-0.09973045822102433
372.optdone,54,14,3.4866675914317447,6.973335182863489,22.646415388263915,22.223187819902385,22.04576792446258,0.30612244897959184,-0.0793650793650793,-1.2417582417582418,0.32193732193732194,0.653061224489796,-0.1693121693121693,0.25274725274725274,-0.06552706552706544,-0.04081632653061229,0.010582010582010581
373.optdone,57,11,3.513880795682292,7.027761591364584,22.11292588481113,22.404192492663114,21.984490560424575,0.5584415584415584,-0.10776942355889729,0.04895104895104885,-0.009446693657219951,0.5584415584415584,-0.10776942355889729,-0.9020979020979023,0.1740890688259109,-0.3246753246753247,0.06265664160401008
374.optdone,55,13,3.60389074117946,7.20778148235892,22.46079868200767,22.25763290250128,22.36721705848527,-0.1208791208791209,0.02857142857142847,0.5976331360946745,-0.14125874125874138,0.6263736263736264,-0.148051948051948,-1.414201183431953,0.33426573426573425,0.2527472527472526,-0.05974025974025965
375.optdone,12,56,6.260042167571979,12.520084335143958,22.682230777915763,22.337136150319743,22.053813878855895,0.30612244897959184,-1.4285714285714288,-0.2142857142857144,1.0,0.13265306122448972,-0.6190476190476191,-0.2142857142857144,1.0,-0.04081632653061229,0.19047619047619047
376.optdone,56,12,3.7886679516964796,7.577335903392959,22.463409928069225,22.502421793970143,22.798133752078567,-0.6190476190476191,0.13265306122448972,-0.3076923076923077,0.06593406593406581,0.5952380952380952,-0.12755102040816335,0.1282051282051282,-0.027472527472527597,0.19047619047619047,-0.04081632653061229
377.optdone,59,9,3.5356469643168214,7.071293928633643,22.22829731845394,22.640015948144605,22.449741491637774,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,-0.6190476190476191,0.09443099273607747
378.optdone,59,9,3.5024279157007396,7.004855831401479,22.481808255918384,22.642968394244836,22.461549038372812,-1.1587301587301586,0.17675544794188858,0.41880341880341876,-0.06388526727509802,0.46031746031746035,-0.07021791767554486,-0.16239316239316248,0.024771838331160256,0.46031746031746035,-0.07021791767554486
38.optdone,58,10,3.511363444453729,7.022726888907458,22.351566194071626,21.96729689236038,22.418925034295103,-0.4571428571428571,0.0788177339901478,-0.04615384615384621,0.007957559681697646,0.5142857142857142,-0.08866995073891637,-0.5692307692307692,0.09814323607427045,0.5142857142857142,-0.08866995073891637
380.optdone,59,9,3.445429458437363,6.890858916874726,22.351978837604182,22.171314380777282,22.22465812700972,-0.6190476190476191,0.09443099273607747,-0.7435897435897436,0.11342894393741854,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,0.46031746031746035,-0.07021791767554486
381.optdone,58,10,3.644979489717082,7.289958979434164,22.660751951988566,22.305601916287213,22.35814382015191,0.02857142857142847,-0.0049261083743843415,0.4769230769230769,-0.08222811671087538,0.02857142857142847,-0.0049261083743843415,-0.04615384615384621,0.007957559681697646,-0.4571428571428571,0.0788177339901478
382.optdone,58,10,3.4637887442225934,6.927577488445187,22.400112764778005,22.44528467823057,22.62561674200978,1.0,-0.1724137931034484,-0.04615384615384621,0.007957559681697646,0.5142857142857142,-0.08866995073891637,-0.04615384615384621,0.007957559681697646,-1.4285714285714288,0.24630541871921174
383.optdone,59,9,3.494864061161767,6.989728122323534,22.598883247592227,22.55861062649575,22.31583956769704,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,0.46031746031746035,-0.07021791767554486,-0.7435897435897436,0.11342894393741854,-0.0793650793650793,0.012106537530266248
384.optdone,53,15,3.8787692044543594,7.757538408908719,22.200971170016924,22.547807512015332,22.456670973358783,0.35238095238095235,-0.09973045822102433,0.3025641025641025,-0.08563134978229336,0.35238095238095235,-0.09973045822102433,-1.0923076923076924,0.30914368650217705,0.02857142857142847,-0.008086253369272267
386.optdone,57,11,3.629942059587817,7.259884119175634,22.427705103083973,22.41161683592797,22.896091144865277,1.0,-0.1929824561403508,-0.4265734265734267,0.08232118758434548,-0.3246753246753247,0.06265664160401008,0.04895104895104885,-0.009446693657219951,-0.3246753246753247,0.06265664160401008
387.optdone,58,10,3.625468403722869,7.250936807445738,22.71775741819295,22.35223616684545,22.604925694134987,0.5142857142857142,-0.08866995073891637,1.0,-0.1724137931034484,0.02857142857142847,-0.0049261083743843415,-1.0923076923076924,0.18832891246684347,-0.4571428571428571,0.0788177339901478
388.optdone,59,9,3.5727613547846775,7.145522709569355,22.295661183438447,22.21214743359899,21.873283192960645,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,0.46031746031746035,-0.07021791767554486,-0.16239316239316248,0.024771838331160256,-1.1587301587301586,0.17675544794188858
389.optdone,59,9,3.4923813537939714,6.984762707587943,22.403270902578228,22.485513225583304,22.504274964534776,1.0,-0.15254237288135597,0.41880341880341876,-0.06388526727509802,-0.6190476190476191,0.09443099273607747,-0.16239316239316248,0.024771838331160256,-0.6190476190476191,0.09443099273607747
39.optdone,54,14,3.9845455698605448,7.9690911397210895,22.82819944495428,22.490387279296804,22.757560228840404,0.30612244897959184,-0.0793650793650793,-0.4945054945054945,0.1282051282051282,-0.3877551020408163,0.10052910052910058,0.25274725274725274,-0.06552706552706544,0.30612244897959184,-0.0793650793650793
390.optdone,60,8,3.430260232374547,6.860520464749094,22.45668266152827,22.076626428948874,22.582093007128318,-0.8214285714285716,0.10952380952380958,0.34615384615384615,-0.04615384615384621,-0.8214285714285716,0.10952380952380958,1.0,-0.13333333333333353,0.3928571428571428,-0.05238095238095242
391.optdone,53,15,3.7959641132360686,7.591928226472137,22.536740008229767,22.42530709350306,22.68754815624895,-0.2952380952380953,0.08355795148247969,0.3025641025641025,-0.08563134978229336,0.02857142857142847,-0.008086253369272267,-0.7435897435897436,0.2104499274310595,0.6761904761904762,-0.1913746630727764
393.optdone,56,12,3.511547320014515,7.02309464002903,22.73098137206014,22.39133062409165,22.524393412487353,0.19047619047619047,-0.04081632653061229,-0.3076923076923077,0.06593406593406581,0.19047619047619047,-0.04081632653061229,0.1282051282051282,-0.027472527472527597,-0.2142857142857144,0.04591836734693877
394.optdone,57,11,3.588158205099902,7.176316410199804,22.444217840798146,22.45421349074093,22.49788261230356,0.5584415584415584,-0.10776942355889729,0.5244755244755244,-0.10121457489878538,0.11688311688311681,-0.022556390977443552,-1.8531468531468533,0.3576248313090419,0.5584415584415584,-0.10776942355889729
395.optdone,57,11,3.5780345466099175,7.156069093219835,22.414117126850098,22.358446171193396,22.183943399298656,-0.7662337662337664,0.1478696741854637,0.5244755244755244,-0.10121457489878538,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552
396.optdone,59,9,3.5567483438556375,7.113496687711275,22.34771459054664,22.445062754492277,22.293819258720976,-0.0793650793650793,0.012106537530266248,-0.7435897435897436,0.11342894393741854,0.46031746031746035,-0.07021791767554486,1.0,-0.15254237288135597,-0.6190476190476191,0.09443099273607747
397.optdone,61,7,3.456710024120571,6.913420048241142,22.774969571199627,22.796864391755655,22.440813894422533,-1.0816326530612246,0.1241217798594847,1.0,-0.11475409836065564,-0.3877551020408163,0.04449648711943788,-0.4945054945054945,0.05674653215636816,1.0,-0.11475409836065587
398.optdone,59,9,3.5168426723376562,7.0336853446753125,22.301371368047775,22.70002002513467,22.945071420424334,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,-0.6190476190476191,0.09443099273607747,-0.16239316239316248,0.024771838331160256,-0.0793650793650793,0.012106537530266248
399.optdone,55,13,3.5048960838344323,7.009792167668865,22.37022219362082,22.273857843463205,22.24750971118689,0.2527472527472526,-0.05974025974025965,-0.2071005917159765,0.04895104895104885,0.6263736263736264,-0.148051948051948,-0.609467455621302,0.14405594405594402,-0.1208791208791209,0.02857142857142847
4.optdone,56,12,3.663648067153634,7.327296134307268,22.331485447290248,21.959432160377993,22.456233846404405,0.19047619047619047,-0.04081632653061229,-0.3076923076923077,0.06593406593406581,0.19047619047619047,-0.04081632653061229,-0.3076923076923077,0.06593406593406581,0.19047619047619047,-0.04081632653061229
40.optdone,58,10,3.62913360123008,7.25826720246016,22.214773217337,22.157506953524127,22.371424865374415,0.02857142857142847,-0.0049261083743843415,-0.5692307692307692,0.09814323607427045,0.02857142857142847,-0.0049261083743843415,-0.04615384615384621,0.007957559681697646,0.5142857142857142,-0.08866995073891637
400.optdone,54,14,3.5823742568134933,7.164748513626987,22.165119341795087,22.216887864681226,22.284122361317884,0.653061224489796,-0.1693121693121693,-1.2417582417582418,0.32193732193732194,0.653061224489796,-0.1693121693121693,-0.1208791208791209,0.031339031339031376,-0.04081632653061229,0.010582010582010581
401.optdone,60,8,3.4959051404329653,6.991810280865931,22.404758190789146,22.297964774590067,22.616736461731897,-0.2142857142857144,0.02857142857142847,0.34615384615384615,-0.04615384615384621,-0.2142857142857144,0.02857142857142847,-0.3076923076923077,0.04102564102564099,0.3928571428571428,-0.05238095238095242
402.optdone,61,7,3.3990552404966548,6.7981104809933095,22.30037223080108,22.110770350125552,22.555829032632023,0.30612244897959184,-0.03512880562060894,-0.4945054945054945,0.05674653215636816,0.30612244897959184,-0.03512880562060894,0.25274725274725274,-0.02900378310214391,-0.3877551020408163,0.04449648711943788
404.optdone,57,11,3.546292287132803,7.092584574265606,22.334447856231332,22.502590556674136,22.38845237626791,0.5584415584415584,-0.10776942355889729,0.04895104895104885,-0.009446693657219951,0.5584415584415584,-0.10776942355889729,0.04895104895104885,-0.009446693657219951,-1.2077922077922079,0.23308270676691734
405.optdone,60,8,3.4869397792572707,6.973879558514541,22.186345582412617,22.733379617468692,22.41560745972597,-0.8214285714285716,0.10952380952380958,0.34615384615384615,-0.04615384615384621,0.3928571428571428,-0.05238095238095242,-0.3076923076923077,0.04102564102564099,0.3928571428571428,-0.05238095238095242
406.optdone,52,16,3.8033624629843286,7.606724925968657,22.317628184420215,22.565177264428737,22.08629542552469,0.3928571428571428,-0.1208791208791209,-0.6346153846153848,0.195266272189349,0.3928571428571428,-0.1208791208791209,-0.6346153846153848,0.195266272189349,0.3928571428571428,-0.1208791208791209
408.optdone,57,11,3.7381022480324604,7.476204496064921,22.556867223985943,22.87911388592092,22.284444837256093,0.5584415584415584,-0.10776942355889729,-1.3776223776223775,0.26585695006747634,-0.3246753246753247,0.06265664160401008,1.0,-0.1929824561403508,0.11688311688311681,-0.022556390977443552
409.optdone,57,11,3.5542592929759627,7.108518585951925,22.372994011058644,22.86333344825116,22.92585876314457,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552,-1.3776223776223775,0.26585695006747634,1.0,-0.1929824561403508
411.optdone,59,9,3.454690415760841,6.909380831521682,22.20681821515735,22.63423485699412,22.330189893380805,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,-0.6190476190476191,0.09443099273607747,-0.16239316239316248,0.024771838331160256,-0.0793650793650793,0.012106537530266248
412.optdone,61,7,3.288066732656294,6.576133465312588,22.328203265435125,22.031394962124935,22.06645431539153,1.0,-0.11475409836065587,0.25274725274725274,-0.02900378310214391,-1.0816326530612246,0.1241217798594847,-0.4945054945054945,0.05674653215636816,0.30612244897959184,-0.03512880562060894
413.optdone,57,11,3.690241541269865,7.38048308253973,22.325574395584518,22.895089580060148,22.549700414140347,0.11688311688311681,-0.022556390977443552,-0.4265734265734267,0.08232118758434548,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552
414.optdone,57,11,3.9059531210431673,7.8119062420863346,22.60824405604785,22.22665718818133,22.552633446006272,-0.7662337662337664,0.1478696741854637,0.5244755244755244,-0.10121457489878538,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552
415.optdone,56,12,3.53227533692023,7.06455067384046,22.945762244475436,22.498108228588304,22.520927528582934,0.5952380952380952,-0.12755102040816335,-0.3076923076923077,0.06593406593406581,0.5952380952380952,-0.12755102040816335,-0.3076923076923077,0.06593406593406581,-0.6190476190476191,0.13265306122448972
416.optdone,57,11,3.545461276870049,7.090922553740098,22.512344262398067,22.51648390054808,22.838504686349395,0.5584415584415584,-0.10776942355889729,0.5244755244755244,-0.10121457489878538,-0.3246753246753247,0.06265664160401008,-0.9020979020979023,0.1740890688259109,0.11688311688311681,-0.022556390977443552
417.optdone,59,9,3.5444459884737767,7.088891976947553,22.37872205729831,22.290512879673372,22.323131963711855,-0.0793650793650793,0.012106537530266248,-0.16239316239316248,0.024771838331160256,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,-0.0793650793650793,0.012106537530266248
418.optdone,57,11,3.574445019765788,7.148890039531576,22.46962078334075,22.349469381404116,22.14994258055686,0.11688311688311681,-0.022556390977443552,-0.9020979020979023,0.1740890688259109,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.5584415584415584,-0.10776942355889729
419.optdone,53,15,3.8660111487381084,7.732022297476217,22.763223409174927,22.6455269367392,22.606492452384774,0.35238095238095235,-0.09973045822102433,-0.394871794871795,0.11175616835994195,0.6761904761904762,-0.1913746630727764,-0.7435897435897436,0.2104499274310595,0.02857142857142847,-0.008086253369272267
42.optdone,57,11,3.5793664584945257,7.1587329169890515,22.301955992488296,22.695250182805392,22.60871571855412,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,-0.3246753246753247,0.06265664160401008,-0.4265734265734267,0.08232118758434548,0.5584415584415584,-0.10776942355889729
421.optdone,56,12,3.661258286762686,7.322516573525372,21.983130109362655,22.632083854361152,22.69497221626272,-1.0238095238095242,0.21938775510204067,0.1282051282051282,-0.027472527472527597,1.0,-0.2142857142857144,-0.7435897435897436,0.15934065934065922,0.5952380952380952,-0.12755102040816335
424.optdone,60,8,3.5095024668391495,7.019004933678299,22.731750421421893,22.375207870182408,22.390978524187236,-0.8214285714285716,0.10952380952380958,1.0,-0.13333333333333353,-0.8214285714285716,0.10952380952380958,0.34615384615384615,-0.04615384615384621,0.3928571428571428,-0.05238095238095242
