material_id,adsorbate_type,Nearest_Atom,Nearest_Normalized_Distance,disorder,alpha_Bi_Bi,alpha_Bi_Co,alpha_Bi_La,alpha_Bi_Ni,alpha_Bi_Sn,alpha_Co_Bi,alpha_Co_Co,alpha_Co_La,alpha_Co_Ni,alpha_Co_Sn,alpha_La_Bi,alpha_La_Co,alpha_La_La,alpha_La_Ni,alpha_La_Sn,alpha_Ni_Bi,alpha_Ni_Co,alpha_Ni_La,alpha_Ni_Ni,alpha_Ni_Sn,alpha_Sn_Bi,alpha_Sn_Co,alpha_Sn_La,alpha_Sn_Ni,alpha_Sn_Sn
CONTCAR-10_La_11-1_Bi_58,OCHO,La,0.8566398437027377,1.1146275946275948,1.0,0.1282051282051282,1.0,0.1282051282051282,-2.238095238095238,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,,,,,,-0.4571428571428571,1.0,1.0,-0.917948717948718,-0.6190476190476191
CONTCAR-10_La_11-2_Ni_38,OCHO,La,0.9156423140973055,0.9831364468864467,1.0,-0.452991452991453,1.0,-0.452991452991453,-1.1587301587301588,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,-0.45039682539682546,0.09188034188034183,0.15674603174603174,-0.2350427350427351,0.42658730158730157,-1.9142857142857141,1.0,1.0,-1.0923076923076924,1.0
CONTCAR-10_La_11-3_Sn_41,OCHO,La,0.8847546987867562,1.068476800976801,1.0,0.4188034188034188,1.0,-0.888888888888889,-1.563492063492064,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,-0.8214285714285716,0.34615384615384615,0.3928571428571428,-0.3076923076923077,0.3928571428571428,-1.9142857142857141,1.0,1.0,-1.0923076923076924,1.0
CONTCAR-10_La_11-4_Sn_48,OCHO,La,0.9179555237239189,0.9517704517704517,1.0,0.1282051282051282,1.0,0.1282051282051282,-2.238095238095238,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,1.0,0.41880341880341876,-0.6190476190476191,-0.16239316239316248,-0.6190476190476191,0.3928571428571428,0.34615384615384615,1.0,-0.5256410256410257,-1.2261904761904763
CONTCAR-10_La_11-5_Bi_64,OCHO,La,0.8567894130043681,1.0073733211233211,1.0,-1.1794871794871795,1.0,-1.1794871794871795,0.19047619047619047,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,-0.45039682539682546,0.09188034188034183,0.15674603174603174,-0.2350427350427351,0.42658730158730157,-1.9142857142857141,1.0,1.0,-1.0923076923076924,1.0
CONTCAR-10_La_11-6_Bi_59,OCHO,La,0.9125780735362998,0.8822084859584859,1.0,-1.1794871794871795,1.0,-1.1794871794871795,0.19047619047619047,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,-0.45039682539682546,0.09188034188034183,0.15674603174603174,-0.2350427350427351,0.42658730158730157,-1.0642857142857143,0.34615384615384615,1.0,-0.7000000000000001,0.3928571428571428
CONTCAR-10_La_11-7_Sn_44,OCHO,La,0.8659637604402366,0.9827472527472528,1.0,1.0,1.0,-0.7435897435897436,-2.238095238095238,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,0.5142857142857142,0.4769230769230769,-0.4571428571428571,-0.04615384615384621,-0.4571428571428571,0.3928571428571428,0.34615384615384615,1.0,-0.5256410256410257,-1.2261904761904763
CONTCAR-11_La_12-1_Bi_56,OCHO,La,0.8548911073262183,0.9937423687423689,1.0,-0.7435897435897436,1.0,-2.0512820512820515,0.5952380952380952,,,,,,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,-0.0793650793650793,-0.16239316239316248,-0.6190476190476191,-0.16239316239316248,1.0,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0
CONTCAR-11_La_12-2_Bi_61,OCHO,La,0.9190455813720153,0.8187751137751138,0.3928571428571428,-0.3076923076923077,1.0,-1.9423076923076925,0.6964285714285714,0.5584415584415584,-0.4265734265734267,0.11688311688311681,-0.4265734265734267,0.11688311688311681,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,-0.0793650793650793,-0.16239316239316248,-0.6190476190476191,-0.16239316239316248,1.0,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0
CONTCAR-11_La_12-3_Sn_52,OCHO,La,0.8635832311980359,0.8608080808080808,1.0,-0.7435897435897436,1.0,-2.0512820512820515,0.5952380952380952,0.5584415584415584,-0.4265734265734267,0.11688311688311681,-0.4265734265734267,0.11688311688311681,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,-0.0793650793650793,-0.16239316239316248,-0.6190476190476191,-0.16239316239316248,1.0,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0
CONTCAR-11_La_12-4_La_13,OCHO,La,0.9013813620029726,0.7346947496947497,-0.2142857142857144,0.1282051282051282,1.0,-2.051282051282051,1.0,0.02857142857142847,0.4769230769230769,-0.4571428571428571,-0.5692307692307692,0.5142857142857142,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0,-0.0793650793650793,-0.16239316239316248,-0.6190476190476191,-0.16239316239316248,1.0,,,,,
CONTCAR-11_La_12-5_Bi_62,OCHO,La,0.9116814410487093,0.9689298796441652,0.3928571428571428,-0.3076923076923077,1.0,-1.9423076923076925,0.6964285714285714,,,,,,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,-0.3877551020408163,-0.4945054945054945,-1.0816326530612246,1.0,1.0,,,,,
CONTCAR-11_La_12-6_Ni_39,OCHO,La,0.9541356851507089,0.7318722943722944,-0.2142857142857144,-0.3076923076923077,1.0,-0.9615384615384616,0.3928571428571428,0.7792207792207793,-0.2944832944832946,-0.25108225108225113,-0.003885003885003957,-0.25108225108225113,1.0,-1.6153846153846152,1.0,-1.6153846153846156,1.0,-0.2142857142857144,-0.3076923076923077,-1.4285714285714288,1.0,1.0,,,,,
CONTCAR-11_La_12-7_Bi_55,OCHO,La,0.9094427170664628,1.120054945054945,0.3928571428571428,-0.3076923076923077,1.0,-1.9423076923076925,0.6964285714285714,,,,,,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,,,,,,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0
CONTCAR-12_La_13-1_Bi_62,OCHO,La,0.9002031942097437,0.8431827431827431,-0.2142857142857144,0.1282051282051282,1.0,-2.051282051282051,1.0,,,,,,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0,-0.0793650793650793,-0.16239316239316248,-0.6190476190476191,-0.16239316239316248,1.0,,,,,
