structure_id,n_all,n_surface,n_bulk,r_thr,r_max,center_x,center_y,center_z,disorder_all,disorder_surface,disorder_bulk,alpha_Bi_Bi__all,alpha_Bi_Bi__bulk,alpha_Bi_Bi__surface,alpha_Bi_La__all,alpha_Bi_La__bulk,alpha_Bi_La__surface,alpha_Bi_Sn__all,alpha_Bi_Sn__bulk,alpha_Bi_Sn__surface,alpha_La_Bi__all,alpha_La_Bi__bulk,alpha_La_Bi__surface,alpha_La_La__all,alpha_La_La__bulk,alpha_La_La__surface,alpha_La_Sn__all,alpha_La_Sn__bulk,alpha_La_Sn__surface,alpha_Sn_Bi__all,alpha_Sn_Bi__bulk,alpha_Sn_Bi__surface,alpha_Sn_La__all,alpha_Sn_La__bulk,alpha_Sn_La__surface,alpha_Sn_Sn__all,alpha_Sn_Sn__bulk,alpha_Sn_Sn__surface
1163.optdone,68,57,11,4.014105028539557,8.028210057079114,22.882485150229577,22.93120954660449,22.979151846046925,0.3930708310286442,0.4027519582157576,0.3678659305690487,0.2734103132863464,0.22717980672526128,0.2907467532467533,-0.6339456108230812,-0.5352332852332852,-0.6709627329192546,0.3724227024622282,0.3179308614091224,0.39285714285714285,-0.3696456376298273,-0.5454545454545454,-0.3529019321227112,0.647008295212454,0.40869565217391307,0.6697047374066007,-0.29343420704479295,0.11304347826086969,-0.3321463675500942,0.3829914047305351,0.22154882154882158,0.40720779220779224,-0.4655594562966964,-0.5768115942028984,-0.448871635610766,0.0992198517718367,0.3648953301127215,0.059368530020704004
1164.optdone,68,58,10,4.051538592356273,8.103077184712546,22.685449416084836,22.63064017124698,22.611220114705187,0.3480841697147216,0.3469626003697843,0.3799437442224003,0.47149833637436944,0.25537190082644634,0.4931109799291617,-0.541353113289872,-0.6798418972332014,-0.5275042348955391,0.09035470458395364,0.43557312252964425,0.05583286278938458,-0.39485799663665266,-0.31579783852511123,-0.4115022404496087,0.5808087732473366,0.6040741866828823,0.5759107914714322,-0.20311851559488603,-0.3020066889632106,-0.18229995278050187,0.12183295404639284,0.42260101010101014,0.05851336329805233,-0.42273450137344254,-0.35507246376811585,-0.43697914086930095,0.30619863228558886,-0.04915458937198067,0.3810098368450772
1165.optdone,68,58,10,4.18046704063051,8.36093408126102,23.024545639248167,23.182317897380315,22.77934439837995,0.4280185390245434,0.4138555705484666,0.5991023542406942,0.437783382824705,0.8126721763085399,0.3785904154325207,-0.6556550827301815,-0.9672815107597715,-0.6064509098834041,0.2369057600282897,0.1899429073342117,0.24432094729577572,-0.3946081367029984,-0.19343434343434335,-0.4504897459442915,0.7226510309686113,0.5647342995169081,0.7665167897051955,-0.3451997697744389,-0.37971014492753613,-0.33561355445413416,0.23009912792521495,0.31313131313131315,0.2221913007627294,-0.5246796891409367,-1.1352657004830917,-0.46652864044168385,0.30458487112551397,0.8357487922705314,0.25399783101646467
1166.optdone,68,60,8,4.0074337244035,8.014867448807,22.60471234042012,23.25561394386622,22.5501517559261,0.38781525721292004,0.38218845812979363,0.5022896029538542,0.3060507674144038,0.3074074074074074,0.305836561099719,-0.608381956208043,-0.9874396135265698,-0.5485307471577493,0.3156377438986135,0.6933977455716587,0.25599142784497475,-0.5376589155245279,-0.9124999999999999,-0.4587450030033761,0.8110786503981211,0.6640316205533597,0.8420359198391234,-0.2967962094616159,0.20879446640316207,-0.4032363517489375,0.26225610138653627,0.38181818181818183,0.25682146136691597,-0.30166531641011796,-0.18260869565217397,-0.30707698099002445,0.05081165421430075,-0.18260869565217397,0.06142167011732234
1168.optdone,68,57,11,4.375617901271559,8.751235802543118,22.57111734610586,22.434696205659908,22.67452462903509,0.4078691273656044,0.3960640153967676,0.5537207129960753,0.2867047094319821,0.4144444444444445,0.24913419913419918,-0.5506273919317397,-0.5488888888888888,-0.5511387163561076,0.27638810464897423,0.15246376811594203,0.31283643892339547,-0.5404950122341425,-0.6227272727272726,-0.5231829573934836,0.8057550934677589,0.7207729468599033,0.8236460717009917,-0.28875986437423107,-0.1251207729468598,-0.32321019941157236,0.2123941276115189,0.3928571428571429,0.1952071737786024,-0.45642872145707675,-1.1909937888198758,-0.38647014361300064,0.25326912113301536,0.8152173913043479,0.19975023825955507
1169.optdone,68,56,12,3.912684386761056,7.825368773522112,22.61604690967398,22.7649984996992,22.65315556307371,0.36095844398765337,0.37255783104371964,0.40333151453046046,0.5086496607157766,0.803305785123967,0.46212500949343055,-0.6740630471855767,-0.678348704435661,-0.6733863644618792,0.1875285891096168,-0.09003074220465516,0.2313537466855545,-0.4195997239475499,-0.17079889807162524,-0.47197884518458666,0.6327812284334022,0.2832674571805007,0.7063630750129606,-0.2314249707444414,-0.11989459815546763,-0.25490504918422535,0.3038958187179532,0.38056932966023876,0.2825976212339849,-0.27248777267680846,-0.733895476504172,-0.14431896605809644,-0.018195184357755197,0.36987263943785686,-0.1259918020787585
117.optdone,68,56,12,3.9564436598408026,7.912887319681605,22.65157387383241,22.894696834333647,22.66732880655378,0.40658709314549374,0.4008578520668528,0.43418373457899145,0.32863046044864225,0.38181818181818183,0.32331168831168833,-0.5697189284145806,-0.626086956521739,-0.5640821256038647,0.2553767488550097,0.26086956521739135,0.25482746721877153,-0.20621859475614407,-0.044352617079889745,-0.2633477633477633,0.5960171523498555,0.6416337285902504,0.5799171842650104,-0.39876458345267396,-0.5992094861660077,-0.3280193236714975,0.32383576019939664,0.4801652892561984,0.29092428039796464,-0.6452387771858471,-0.6664031620553358,-0.640783117213323,0.3354828326472939,0.20711462450592882,0.36250771857179176
1170.optdone,68,59,9,4.093788787079014,8.187577574158029,22.93954861490558,22.457026447538063,23.0279080528536,0.4118036187206148,0.39459980533172406,0.5355356374460459,0.500347632165814,0.8282828282828283,0.46755411255411267,-0.6047556308425874,-0.7451690821256038,-0.5907142857142856,0.1261622435535479,-0.047101449275362306,0.14348861283643896,-0.26855454602490164,-0.29256198347107437,-0.2649534304079758,0.6865779043472805,0.9104084321475625,0.6530033251772382,-0.4296996429321571,-0.6305665349143608,-0.39956960913482653,0.250329951120465,0.3451331496786042,0.23037138300296195,-0.5396255288504814,-0.6753623188405795,-0.5110493625367766,0.30017948864829774,0.3452349582784366,0.2906941266209001
1171.optdone,68,56,12,4.360537669021252,8.721075338042503,22.53066363989374,22.320760313494144,22.473644593874212,0.3200149454016098,0.29746516621155455,0.46678586479640494,0.3781942804670077,0.7681818181818182,0.3166173008278271,-0.49729907773386023,-1.0942028985507246,-0.4030511060259343,0.13554802685237474,0.35942028985507246,0.10019977479931719,-0.30106542557135435,-0.38669421487603295,-0.2772796507644991,0.5129316388295595,0.4261660079051384,0.5370332029752319,-0.22495601437000304,-0.0562845849802371,-0.2718091892004935,0.22103331451157543,0.5106060606060606,0.16007063112326278,-0.41026495034056465,-0.5439613526570046,-0.38211833932657724,0.1988417799381883,0.055555555555555636,0.2290073008608478
1172.optdone,68,58,10,4.12941326520152,8.25882653040304,22.739044885976426,22.59092284674449,22.62817940022684,0.3702878638977468,0.38134637652188946,0.3731052288364541,0.45138188258022977,0.5363636363636364,0.442883707201889,-0.6568913300138597,-0.18260869565217397,-0.7043195934500283,0.22513474667624866,-0.33043478260869563,0.2806916996047431,-0.47653012336806794,-0.030303030303030276,-0.5190279417552145,0.7255632206482868,0.7536231884057971,0.7228908427666192,-0.26975179829622165,-0.7246376811594202,-0.22642933326163134,0.26952814423170157,0.40887664524028167,0.2203463203463204,-0.2536930198555907,-0.226906748645879,-0.2631469979296066,-0.004116509409515004,-0.16419265114917275,0.05238095238095243
1176.optdone,68,57,11,4.089198108468804,8.178396216937609,23.099734822192772,23.154366286707567,22.403922492213834,0.39573460480155886,0.3875889375592933,0.36135576227802835,0.4886295063981015,0.5472910927456383,0.48276334776334784,-0.7763903860741805,-0.4931927975406235,-0.8047101449275363,0.30900564082382265,-0.030303030303030276,0.342936507936508,-0.3723944698252998,-0.0443526170798898,-0.42160074773711126,0.5943662932320777,0.4505050505050505,0.6159454796411318,-0.23816288731222565,-0.40808080808080804,-0.21267519919693828,0.4000273771024759,0.6534435261707989,0.31058638331365607,-0.3429831668016923,-0.5424681598594641,-0.27257669866365514,-0.03965171564415416,-0.08256477821695203,-0.024505928853754917
1177.optdone,68,56,12,4.004100118983267,8.008200237966534,22.853400851800348,22.898833578475685,22.929053516608978,0.38593584894925326,0.3768205083987335,0.4496219171449738,0.40718549127640036,0.39612794612794616,0.4089314194577353,-0.5457211870255348,-0.7547504025764894,-0.5127165740438052,0.15623941276115194,0.3758454106280194,0.12156478151901497,-0.30943088532021334,0.016528925619834767,-0.3404746768383132,0.6693476865499549,0.7312252964426877,0.6634545808458852,-0.37337031798279424,-0.7470355731225296,-0.337783150826629,0.26313844258508295,0.3209366391184573,0.23785173160173162,-0.5003434288878522,-0.5055649664345315,-0.49805900621118004,0.24864578815429486,0.1985820942342682,0.27054865424430646
1178.optdone,68,59,9,4.037610720269265,8.07522144053853,23.013772342315878,22.6354743923268,23.057624407484905,0.3695311021469582,0.3330179667597322,0.5896021036007861,0.6355470287288468,0.8454545454545455,0.6145562770562771,-0.7816989773511512,-1.106521739130435,-0.7492167011732229,0.1737844281322542,0.2978260869565217,0.1613802622498275,-0.42648653498455863,-0.30192837465564737,-0.4451702590338954,0.5015368584366694,0.6326745718050066,0.4818662014314188,-0.09359321627752623,-0.3438735177865612,-0.05605117105117097,0.26518431063885617,0.48055555555555557,0.21984299591955095,-0.35080156138757274,-0.878623188405797,-0.23968121885742022,0.09714700338518871,0.4189613526570049,0.029396614064806325
1179.optdone,68,61,7,3.833475998135726,7.666951996271452,22.804397977134624,22.901308625172458,22.793318733316198,0.30989238844436295,0.3212086480106662,0.2843742652701809,0.38515318473996163,0.1528619528619529,0.4218307476680682,-0.5015411027268735,-0.5220611916264088,-0.49830108869010475,0.13313370862777985,0.3758454106280194,0.0948108083119525,-0.3372074785118263,-0.28787878787878785,-0.3419054490483061,0.5583070783448855,0.4826086956521739,0.5655164481251437,-0.23576079455096463,-0.2072463768115942,-0.23847645338328563,0.27867152610235624,0.10082644628099174,0.29560915275201,-0.3129059975940883,0.166798418972332,-0.35859213250517596,0.04635062480053034,-0.2632411067193675,0.07583555161194919
1180.optdone,68,57,11,4.10361508647635,8.2072301729527,23.070017399956807,22.73914963272951,23.14647328337761,0.39248044249619546,0.39301768334122766,0.4083078257320681,0.5192476715203989,0.4891414141414142,0.5259379509379509,-0.5782514586862413,-0.6014492753623187,-0.5730963883137795,0.08157977288412072,0.13357487922705313,0.07002530480791354,-0.31984668822613477,0.030578512396694263,-0.39362041467304615,0.6694386478885533,0.5094861660079052,0.7031128546002687,-0.3634983374113809,-0.5387351778656125,-0.32660637099996365,0.18231695840391499,0.48484848484848486,0.13693722943722947,-0.4962672907852491,-0.6753623188405795,-0.46940303657694954,0.32187715665976535,0.2115942028985508,0.33841959972394753
1181.optdone,68,55,13,4.290205627657219,8.580411255314438,23.05904992558749,22.62259796576241,22.526397110566897,0.39633461349391924,0.3813251835643949,0.46245409740798404,0.7114259477895842,0.42474747474747476,0.7751322751322751,-0.7330635548026851,-0.7657004830917873,-0.7258109040717735,0.05256916996047436,0.35942028985507246,-0.0156199677938808,-0.5334896109599666,-0.305050505050505,-0.581582054309327,0.7123980829084798,0.6879227053140097,0.717550793981,-0.2021036724250334,-0.396135265700483,-0.1612549159459914,0.17274695001967733,0.38931129476584025,0.11259018759018763,-0.30722537282083584,-0.6030917874396133,-0.2250402576489533,0.141989159758536,0.23070707070707078,0.11734529560616519
1184.optdone,68,60,8,4.109291012278937,8.218582024557874,23.209163607208858,23.32026339250009,22.63638550966579,0.39942829167209065,0.4029411103024484,0.3715160455608413,0.38216127307036396,0.4628334628334629,0.3694235588972431,-0.6273094055702751,-0.6256657995788429,-0.6275689223057643,0.26176384002470954,0.18295553078161783,0.2742072572736188,-0.3701930919322223,-0.23636363636363628,-0.3829387543673258,0.6089832452781413,0.5565217391304347,0.6139795791969705,-0.25488550516905895,-0.33043478260869563,-0.2476903358890936,0.24581158849933554,0.052953780226507506,0.2747402597402597,-0.5394354018172544,-0.47328356024008195,-0.5493581780538302,0.3043112736874552,0.42263211828429226,0.2865631469979296
1185.optdone,68,57,11,4.0234536387158055,8.046907277431611,22.27650239269043,22.731581577791967,22.994695720378985,0.3371473045443373,0.3090077517351015,0.4583714468650788,0.391296077659714,0.5764309764309764,0.36206425153793576,-0.49820565907522435,-0.7958132045088565,-0.4512149940067561,0.12392245435723702,0.24444444444444446,0.10489266644873055,-0.2805194805194805,-0.2821548821548821,-0.2802741702741701,0.5953911243136195,0.5072463768115941,0.6086128364389234,-0.3270681429471599,-0.2373590982286634,-0.3405244996549344,0.22075697688345916,0.681542699724518,0.0927609427609428,-0.40416233629844206,-0.7261308739569607,-0.31472663139329793,0.19300348884469878,0.07422046552481347,0.22599877310022246
1186.optdone,68,56,12,4.1969182480324,8.3938364960648,22.934166067857742,22.7878106302578,22.80504449849911,0.2967965062873591,0.3101269739671019,0.43885671788888736,0.6785219371996232,0.3891031527395164,0.7242196400091137,-0.6030297326740013,-0.8864002342263211,-0.5582870219025825,-0.045991250734333695,0.5142146098667838,-0.13444480767135225,-0.2967506801498896,-0.2899276859504132,-0.3003896103896103,0.3674056252506159,0.29819938515590694,0.40431561996779397,-0.08355714858550393,-0.02087725076855511,-0.11698642742120995,0.04631521311363216,0.07272727272727286,0.04511466494937577,-0.2969492385371401,-0.7739130434782606,-0.27526906558527103,0.2526477303414922,0.7043478260869565,0.2321159078076074
1188.optdone,68,60,8,3.986733825062831,7.973467650125662,23.164138779850347,22.810683683975004,22.704201278545565,0.40134368091920936,0.3579373983379798,0.7128658333972344,0.35338449429358526,0.6136363636363636,0.3122920938710413,-0.5103111863981429,-1.199792960662526,-0.40144564309324027,0.17229123533471363,0.6128364389233956,0.10273146634702703,-0.27483274301456107,-0.7793169793169792,-0.1991601075691984,0.6774564439970866,1.0,0.6290749105966496,-0.41457295067881067,-0.2545663676098458,-0.4385739381391554,0.1881830729656817,0.31313131313131315,0.17628324056895486,-0.6005311009091726,-0.9710144927536231,-0.5652469683525583,0.42052990068112944,0.6714975845410629,0.3966282165039929
1189.optdone,68,57,11,4.063535546623986,8.127071093247972,22.61291129371106,23.09450219086447,22.92918781353253,0.3566589456886134,0.3489646632251167,0.4005320524479506,0.39803704101224757,0.471319253137435,0.38646616541353385,-0.4764137706825453,-0.6066754501537109,-0.45584613708183497,0.09568268797517815,0.1558483384570342,0.08618284842541139,-0.34276331924553266,-0.2995867768595041,-0.35185311764259125,0.6809714754894339,0.5602547211242864,0.7063855290399913,-0.3531109092545765,-0.27369345630215186,-0.3698303730340343,0.18567850682475198,0.4668512043512044,0.12648425471391986,-0.4274391644902041,-0.60855629877369,-0.38930924148315443,0.24983363622305027,0.16200297287253812,0.26832430219157916
1190.optdone,68,59,9,4.121287369182164,8.242574738364327,22.773826141137167,22.665812780005258,23.09111445155356,0.35536235493559204,0.3363319077332372,0.5097573228996154,0.4329988193624557,0.5363636363636364,0.416678058783322,-0.5278562017692452,-0.8231884057971014,-0.4812248011332678,0.11368341803124406,0.3101449275362319,0.08266317968835132,-0.3954226055016568,-0.18719008264462808,-0.43926103136629446,0.6368573665360054,0.7480237154150198,0.6134539246667393,-0.2586270482300728,-0.5689723320158102,-0.19329119901202282,0.14648033126294,-0.12045454545454537,0.1719027004741291,-0.41322351246736866,-0.5891304347826085,-0.3964704722468696,0.2731118912593393,0.7043478260869565,0.2320418022281377
1191.optdone,68,56,12,4.125340101449486,8.250680202898971,22.99632328181326,22.535367611634037,22.94703525466629,0.38787360920889014,0.383267171835579,0.41339817122645406,0.29729765184310647,0.35434343434343435,0.2805194805194806,-0.6153146370537674,-0.677239475500345,-0.5971014492753622,0.3309429700734049,0.3383022774327123,0.32877846790890275,-0.42359934751239087,-0.3265151515151514,-0.44403812561707295,0.6593062681909562,0.5688405797101449,0.6783516762921797,-0.25412428361388656,-0.25652173913043474,-0.2536195561367185,0.36579059938743724,0.16951331496786048,0.39523219205037385,-0.4471866927443487,-0.5957253696384129,-0.424905891210239,0.09730003246071305,0.4335821987995901,0.04685770750988147
1192.optdone,68,58,10,3.9288162926806836,7.857632585361367,22.413662743369137,22.73612809274043,22.770203409736244,0.3395875002125685,0.3212143951723466,0.43548581999174885,0.48807198311330535,0.29752066115702486,0.5181590339485075,-0.5937990862892047,-0.5230566534914359,-0.6049689440993787,0.1269476241808258,0.238471673254282,0.10933856380080638,-0.16799188953339145,0.016528925619834767,-0.18556530050036538,0.4994279822257138,0.7312252964426877,0.477352047538383,-0.3387400878894262,-0.7470355731225294,-0.2998548035815117,0.2579898362507059,0.5054545454545455,0.18924963924963928,-0.41504594963952224,-0.6717786561264821,-0.34373130894870013,0.1682730627910213,0.18830039525691702,0.16270991488382797
1193.optdone,68,61,7,3.938353361486678,7.876706722973356,22.46137181051448,22.82002460002405,22.79333288883973,0.39450440925624103,0.3878043357097878,0.4426954362834907,0.35610115320859126,0.3958677685950414,0.35212449166994625,-0.4767095004249154,-0.5588932806324108,-0.46849112240416585,0.1360910060514804,0.1802371541501977,0.13167639124160865,-0.27486667921450525,-0.15050505050505042,-0.286710643853501,0.7176103459657336,0.6879227053140097,0.7204377403135167,-0.4546943919344676,-0.5439613526570046,-0.4461927766275593,0.2803974242709421,0.15286195286195295,0.29952774498229046,-0.5611377070734348,-0.730112721417069,-0.5357914549218897,0.292931475162099,0.5838969404186796,0.2492866553736119
1194.optdone,68,61,7,4.021387985641597,8.042775971283193,22.500094512130055,22.22223405398382,23.022534582376032,0.3653309790017128,0.33460074025307107,0.6825141221276486,0.4893086711268529,0.7792207792207793,0.4603174603174603,-0.6458184327749545,-1.2525879917184264,-0.5851414768806074,0.17778405169709524,0.5072463768115942,0.14483781918564534,-0.37888113204318724,-0.3737373737373737,-0.3796526957890594,0.6051247009659108,0.5948470209339775,0.6066663529707008,-0.24271666162025332,-0.2373590982286634,-0.24352029612899173,0.23141294366590817,0.8454545454545455,0.17293279111460935,-0.3691418642269303,-1.1804347826086956,-0.29187587200009557,0.14779035289432269,0.3717391304347827,0.12646189789046938
1195.optdone,68,55,13,3.925545343973727,7.851090687947454,22.834837295944148,22.929296025341745,22.817575168207107,0.3724411803030956,0.41261880963704695,0.2356150437178105,0.4597295266716755,0.4773553719008265,0.4545454545454546,-0.6725504622737825,-0.34387351778656117,-0.7692201518288476,0.2328091758921799,-0.11272727272727263,0.3344375431331953,-0.3838406652635901,-0.09469696969696967,-0.44471302222498393,0.5872713088214033,0.19927536231884063,0.6689546659798375,-0.22011936813449093,-0.10869565217391297,-0.2435769925472442,0.21489086232169238,0.15117079889807167,0.2283056125161389,-0.39315351735011467,-0.38866930171277986,-0.39409756274744817,0.1876057359989308,0.24407114624505935,0.17571828121027214
1197.optdone,68,58,10,4.104323029836261,8.208646059672523,22.871833558551735,22.79536287314779,22.94526173583912,0.34277414430504877,0.3495263867171155,0.31022189395048416,0.4016102584284403,0.4276094276094276,0.3975051264524949,-0.5360687621557187,-0.42351046698872774,-0.5538411245505067,0.15191981931112364,0.01449275362318847,0.1736188296829029,-0.15613361166720843,-0.025619834710743694,-0.17571067821067812,0.5488146384176631,0.49978041282389113,0.5561697722567288,-0.3994694446490288,-0.47527448397013616,-0.38809868875086256,0.31100302859196133,0.47314049586776863,0.2768688249549493,-0.43871444665395504,-0.41181379007465957,-0.4443777427759119,0.1412332888703399,-0.04075537988581465,0.17954669281900407
1198.optdone,68,59,9,3.936787276584189,7.873574553168378,23.098222629189966,23.034565576898988,22.710505028551253,0.32551314526870045,0.30805532763936677,0.44742639393495787,0.42344996601194945,0.3780716253443527,0.4367965367965368,-0.6400298866702028,-0.7733157663592445,-0.6008281573498964,0.23499078874572946,0.41168203776899437,0.18302277432712216,-0.4219510178008201,-0.7327823691460055,-0.3923480319584215,0.5055537824914006,0.7312252964426877,0.48406125735318284,-0.10194846111670304,-0.030303030303030276,-0.10877183547990997,0.20874356210324596,0.29752066115702486,0.20028860028860032,-0.29630929876676565,-0.4782608695652172,-0.2789805777383417,0.09664154371148702,0.19367588932806323,0.08740017746228927
1199.optdone,68,59,9,4.071803232992912,8.143606465985824,23.106858786442665,22.892456138599844,23.221403136794258,0.39437912487119114,0.39613365501174613,0.3785934110538854,0.3556145874327693,0.21010101010101012,0.37859041543252075,-0.5796379948553861,-0.4782608695652173,-0.5956449093748862,0.2394849112240417,0.2772946859903382,0.233514946787258,-0.38993948519640215,-0.1083562901744719,-0.41675693234134786,0.7386124272702722,0.7312252964426877,0.7393159635395661,-0.36562683273458313,-0.6275801493192796,-0.3406788978217549,0.3115847920195747,0.41401515151515156,0.2900205058099795,-0.43347436012842444,-0.4782608695652173,-0.42404562129962575,0.1354367329792661,0.08224637681159425,0.146634702698776
12.optdone,68,55,13,4.55523032065105,9.1104606413021,22.54935686623725,22.983131796920595,22.74620273681226,0.42423226597626545,0.42694789774060743,0.4305458922411052,0.46817853863308395,0.6634343434343435,0.4107503607503608,-0.5558535667231319,-0.5937060041407868,-0.5447204968944098,0.10803061672626896,-0.04088336783988948,0.15182884748102143,-0.37072674799947514,-0.4842607897153351,-0.33918951418951415,0.8554292588319052,0.8333596837944665,0.861559696342305,-0.5008210650932766,-0.3701537110232761,-0.5371175523349436,0.20769638793354214,-0.0927456382001836,0.252762691853601,-0.47501016102150295,-0.35382813643683203,-0.4931874647092037,0.2763440508242021,0.4425413555848339,0.25141445511010735
120.optdone,68,60,8,4.055403025934899,8.110806051869798,22.73647338242857,23.189760044552745,22.744618400501743,0.36099349398260494,0.3753504636477979,0.36964568832816525,0.35834138313477165,0.7049586776859504,0.3236796536796537,-0.44719470253067084,-0.4110671936758892,-0.450807453416149,0.10443337953219385,-0.2632411067193675,0.14120082815734997,-0.25038040571637404,-0.030303030303030276,-0.26038392278061695,0.6349379039360136,0.6714975845410629,0.6332761002721478,-0.3954436028160035,-0.642512077294686,-0.38421321761242705,0.17796827678250607,0.08927456382001844,0.202605419272086,-0.5252361585064799,-0.2996750109793587,-0.5878920328195689,0.3550056328884306,0.2142819499341239,0.39409554482018255
1200.optdone,68,61,7,3.849720244928645,7.69944048985729,22.821190482682837,22.891988214168094,22.767885860716632,0.36790217683308235,0.38172575272166465,0.3746321530906511,0.3420566348252299,,0.3420566348252299,-0.5059673528052975,,-0.5059673528052975,0.17878274558116455,,0.17878274558116455,-0.2591814421853947,0.09121989121989127,-0.33295014395492856,0.6747671987747602,0.42290969899665554,0.7277898303069928,-0.4268545149452522,-0.510163507989595,-0.4093157795674958,0.30089004100861816,0.62534435261708,0.2522218942673488,-0.4552137633423076,-0.3976284584980236,-0.46385155906895037,0.16740589802971662,-0.2005270092226613,0.22259583411757328
1201.optdone,68,58,10,4.034674993340124,8.069349986680248,22.808010440881656,23.117343783256448,22.870127977097955,0.08471824409973731,0.07681338290363322,0.24753796196483938,0.23935577737230632,0.578512396694215,0.20544011544011545,-0.2171072669096384,-0.34387351778656117,-0.20443064182194615,-0.011841737533437091,-0.20948616600790504,0.007922705314009704,-0.00022586109542625498,0.18746556473829207,-0.05236236827145911,0.029948690251147735,0.03689064558629784,0.028020369324717173,-0.029732649203348588,-0.2162055335968379,0.022065374239287325,0.11972890964985833,0.33498622589531674,0.08744031221303952,-0.0637282901933185,-0.2990777338603425,-0.028425873643264887,-0.05079501468915451,-0.02134387351778655,-0.0552126858648597
1202.optdone,68,61,7,3.959564933335976,7.919129866671952,22.685449935883312,22.581422569147634,22.351047428962755,0.4212182442763298,0.4188501027197751,0.4403462971095821,0.6029876688967598,0.6422558922558923,0.5967874231032125,-0.722984503419286,-0.820450885668277,-0.7075950746431295,0.14621368969195062,0.20611916264090188,0.1367549308052741,-0.4167975634378796,-0.25353535353535345,-0.44128689492325845,0.6927593515495216,0.6550724637681159,0.6984123847167325,-0.2940834213045933,-0.4125603864734298,-0.2763118765292678,0.19878571143393278,0.38181818181818183,0.19046605368919423,-0.45324757158405543,-0.4782608695652173,-0.4521106034940026,0.26310471716898937,0.11304347826086969,0.269925682573904
1204.optdone,68,58,10,4.070619420877056,8.141238841754111,22.67651213937489,23.3144328714018,22.900104415457243,0.33982564976852236,0.3329181146208067,0.36819667913212045,0.19743002635564624,-0.025099479644934124,0.23256626414521156,-0.37008196020053724,-0.18708827404479567,-0.39897570011986483,0.1812358480342671,0.21109647196603729,0.17652101267661915,-0.16516064085234033,0.016528925619834767,-0.1824644090877856,0.6432706759738895,0.7312252964426877,0.6348940454530516,-0.4852909325499116,-0.7470355731225296,-0.46036287154299566,0.2469896594402524,0.4298989898989899,0.19618151209060306,-0.5026110415524403,-0.688502415458937,-0.4509745488006357,0.26636006295741643,0.27729468599033824,0.2633226676704938
1205.optdone,68,60,8,3.967467264006578,7.934934528013156,23.05855630128124,22.758164621068733,23.316137137022217,0.3615943764226297,0.3481905663134427,0.4604481537672139,0.3462938117896796,0.5277777777777778,0.3176384487389272,-0.6576864066982643,-0.9436392914653785,-0.61253595120872,0.3264488475950927,0.4388083735909823,0.3087078698062681,-0.42219826725755555,-0.5023301193755738,-0.40532840365376244,0.5734847802900732,0.6171826965305226,0.5642852189762945,-0.16964295943501984,-0.13669301712779963,-0.17657978939443464,0.3259301085388043,0.48484848484848486,0.3187065459792733,-0.372211720226843,-0.4782608695652173,-0.36739130434782596,0.060452485972334796,0.01449275362318847,0.0625415647154778
1207.optdone,68,55,13,4.297290518522343,8.594581037044685,22.808390450640683,22.960632781300035,22.47361670828146,0.3701814644846093,0.3673497773802884,0.48801031837922487,0.40155450609996063,0.6422558922558923,0.3635490240753399,-0.7367965367965368,-1.1489533011272142,-0.6717191529548507,0.35270092226613975,0.534621578099839,0.32397660818713453,-0.480066946667737,-0.25795837159473517,-0.5584582084582083,0.5203301844133602,0.48783487044356616,0.5317991187556406,-0.06113571368769855,-0.24109208022251497,0.002378298030471946,0.3981802782198039,0.21556473829201103,0.4366256550467077,-0.31490001282061764,-0.535002195871761,-0.2685627111256401,-0.06596807938962944,0.3288098375054897,-0.14907921978860186
1208.optdone,68,58,10,3.917716676351624,7.835433352703248,22.484798310850653,22.947948763246007,22.645641077077507,0.3710297609939327,0.3732227095599954,0.3313419659928224,0.37727690124384344,0.38494031221303954,0.3750229568411387,-0.5776551511729378,-0.6932806324110671,-0.5436476566911349,0.21678159346143533,0.3250768555116382,0.18493004579961103,-0.38380188103508256,-0.16143250688705227,-0.4171572871572871,0.6581515942574543,0.37285902503293816,0.7009454796411319,-0.2910367515282449,-0.21844532279314874,-0.30192546583850927,0.26646903820816875,0.021212121212121293,0.2898268398268399,-0.4114891829447595,-0.41256038647342996,-0.4113871635610766,0.15660575509346786,0.3922705314009663,0.13416149068322988
1209.optdone,68,62,6,3.892567805963039,7.785135611926078,22.593027219008448,22.624273144799403,22.281576032497718,0.39730632172228925,0.3902886853308566,0.5396327127223043,0.38335390504811995,0.16873278236914604,0.41724145073427377,-0.6375525440742832,-0.8926218708827404,-0.5972784398413689,0.270866200115212,0.7312252964426879,0.19817792174771584,-0.5028937026960741,-0.5194367921640649,-0.5004122392758755,0.7647293894930945,0.711316059142146,0.7727413890457369,-0.2837006303925018,-0.21446347533304044,-0.29408620365142096,0.23863165819687565,,0.23863165819687565,-0.3611426170972484,,-0.3611426170972484,0.13288624838719362,,0.13288624838719362
